symptom,display_name,source_file,phase,order,question_id,field,code,ui_label,question_text,response_type,question_role,dedup_family,canonical_concept,parent_field,detail_field,if_positive_ask,skip_if,ask_if
pain,Generalized body pain,pain.json,core_characterization,9,relieving_factors,relieving_factors,PAIN-019,Relieving factors,"What makes it better, such as rest, lying still, medicines, food, passing urine or stool, or nothing?",SHORT_TEXT,qualifier,,relieving_factors,,,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,core_characterization,10,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,high_priority_followup,11,fever,fever,CON-001,Fever,Any fever with the body pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,high_priority_followup,12,weakness,weakness,CON-006,Weakness,Any unusual weakness with this?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weakness,weakness,,weakness_details,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,high_priority_followup,13,rash,rash,SKIN-001,Rash,Any rash or skin change with this?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:rash,rash,,rash_details,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,high_priority_followup,14,weight_loss,weight_loss,CON-007,Weight loss,Any unexplained weight loss?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weight_loss,weight_loss,,weight_loss_details,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,targeted_followup,15,fatigue,fatigue,CON-005,Fatigue,Any fatigue with the body pain?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:fatigue,fatigue,,fatigue_details,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,targeted_followup,16,stiffness,stiffness,MSK-010,Stiffness,Any generalized stiffness?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:stiffness,stiffness,,stiffness_details,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,targeted_followup,17,recent_illness,recent_illness,CTX-015,Recent illness,Have you been sick recently before this started?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_illness,,recent_illness_details,,FIELD_ALREADY_CAPTURED,
pain,Generalized body pain,pain.json,final_closeout,18,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
palpitations,Palpitations,palpitations.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the palpitations start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it there all the time, or does it come and go?",SHORT_TEXT,qualifier,,pattern,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,core_characterization,3,episode_duration,episode_duration,EVENT-004,Episode duration,"When it happens, how long does each episode last?",TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,detail,,episode_duration,pattern,,,FIELD_ALREADY_CAPTURED|PATTERN_NOT_EPISODIC,
palpitations,Palpitations,palpitations.json,core_characterization,4,duration,duration,EVENT-002,Duration,How long has this been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,core_characterization,5,frequency,frequency,EVENT-005,Frequency,How often does it happen?,SHORT_TEXT,qualifier,,frequency,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,core_characterization,6,palpitations_character,palpitations_character,PALP-001,Palpitations character,What do the palpitations feel like?,SHORT_TEXT,qualifier,,palpitations_character,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,core_characterization,7,trigger_context,trigger_context,CTX-013,Trigger context,What were you doing when it started?,SHORT_TEXT,qualifier,,trigger_context,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,core_characterization,8,aggravating_factors,aggravating_factors,PAIN-018,Aggravating factors,"What makes it worse, such as movement, coughing, eating, urinating, passing stool, touching it, or nothing?",SHORT_TEXT,qualifier,,aggravating_factors,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,core_characterization,9,relieving_factors,relieving_factors,PAIN-019,Relieving factors,"What makes it better, such as rest, lying still, medicines, food, passing urine or stool, or nothing?",SHORT_TEXT,qualifier,,relieving_factors,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,core_characterization,10,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,11,chest_pain,chest_pain,CV-002,Chest pain or tightness,Do you have chest pain or tightness with the palpitations?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:chest_pain,chest_pain,,chest_pain_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,12,shortness_of_breath,shortness_of_breath,RESP-001,Difficulty in breathing,Do you get short of breath with the palpitations?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:shortness_of_breath,shortness_of_breath,,shortness_of_breath_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,13,fainting,fainting,NEU-002,Fainting,Have you fainted or nearly fainted with the palpitations?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fainting,fainting,,fainting_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,14,dizziness,dizziness,NEU-001,Dizziness or lightheadedness,Do you get dizzy or lightheaded with the palpitations?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:dizziness,dizziness,,dizziness_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,15,weakness,weakness,CON-006,Weakness,Have you felt weak during the palpitations?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weakness,weakness,,weakness_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,16,confusion,confusion,NEU-004,Confusion,Have you felt confused or not thinking clearly during the palpitations?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:confusion,confusion,,confusion_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,17,palpitations_at_rest,palpitations_at_rest,PALPQ-003,Palpitations at rest,Do they happen while you are resting?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,palpitations_at_rest,,palpitations_at_rest_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,18,palpitations_with_exertion,palpitations_with_exertion,PALPQ-004,Palpitations with exertion,Do they happen or get worse with exertion?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,palpitations_with_exertion,,palpitations_with_exertion_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,19,prior_cardiac_history,prior_cardiac_history,CVHX-001,Known heart disease,Have you ever been told you have a heart condition?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,prior_cardiac_history,,known_heart_disease_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,high_priority_followup,20,family_history_sudden_death,family_history_sudden_death,CVHX-002,Family history of sudden death,Has anyone in your family died suddenly from a heart problem or unexpectedly at a young age?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,family_history_sudden_death,,family_history_sudden_death_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,targeted_followup,21,nausea,nausea,GI-007,Nausea,Have you been nauseated with the palpitations?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:nausea,nausea,,nausea_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,targeted_followup,22,caffeine_trigger,caffeine_trigger,PALPQ-005,Triggered by caffeine,"Do they seem triggered by coffee, tea, cola, or caffeine?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,caffeine_trigger,,caffeine_trigger_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,targeted_followup,23,energy_drink_trigger,energy_drink_trigger,PALPQ-006,Triggered by energy drinks,Do they seem triggered by energy drinks?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,energy_drink_trigger,,energy_drink_trigger_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,targeted_followup,24,decongestant_trigger,decongestant_trigger,PALPQ-007,Triggered by decongestants,Do they seem triggered by cold medicines or decongestants?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,decongestant_trigger,,decongestant_trigger_details,,FIELD_ALREADY_CAPTURED,
palpitations,Palpitations,palpitations.json,final_closeout,25,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
rash,Rash,rash.json,core_characterization,1,rash,rash,SKIN-001,Rash,Have you noticed a rash?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:rash,rash,,rash_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,core_characterization,2,onset,onset,EVENT-001,Onset,When did the rash start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,core_characterization,3,duration,duration,EVENT-002,Duration,How long has it been there?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,core_characterization,4,rash_site,rash_site,DERM-001,Rash site,Where is the rash located?,SHORT_TEXT,qualifier,ros:location,rash_site,,,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,core_characterization,5,rash_specific_location,rash_specific_location,DERM-002,Rash specific location,Can you point to the exact area?,SHORT_TEXT,qualifier,ros:location,rash_specific_location,,,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,core_characterization,6,spread_pattern,spread_pattern,DERM-003,Spread pattern,Has the rash spread or changed area?,SHORT_TEXT,qualifier,,spread_pattern,,,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,core_characterization,7,itching,itching,SKIN-002,Itching,Is it itchy?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:itching,itching,,itching_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,core_characterization,8,painful_rash,painful_rash,DERM-005,Painful rash,Is the rash painful?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:rash,painful_rash,,painful_rash_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,high_priority_followup,9,fever,fever,CON-001,Fever,Any fever with the rash?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,high_priority_followup,10,blistering,blistering,SKIN-012,Blistering,Are there blisters?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:rash,blistering,,blistering_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,high_priority_followup,11,skin_peeling,skin_peeling,SKIN-005,Skin peeling,Is the skin peeling?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:rash,skin_peeling,,skin_peeling_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,high_priority_followup,12,mouth_involvement,mouth_involvement,SKIN-006B,Mouth involvement,Are there sores or rash in the mouth?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:rash,mouth_involvement,,mouth_involvement_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,high_priority_followup,13,eye_involvement,eye_involvement,SKIN-008,Eye involvement,Are the eyes involved or irritated?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:rash,eye_involvement,,eye_involvement_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,high_priority_followup,14,shortness_of_breath,shortness_of_breath,RESP-001,Shortness of breath,Are you short of breath or having trouble breathing with the rash?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:shortness_of_breath,shortness_of_breath,,shortness_of_breath_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,high_priority_followup,15,facial_swelling,facial_swelling,SKIN-013,Facial swelling,"Is there swelling of the face, lips, or tongue?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:facial_swelling,facial_swelling,,facial_swelling_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,high_priority_followup,16,recent_medication_exposure,recent_medication_exposure,MED-010,Recent medication exposure,Did the rash start after a new medicine or treatment?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_medication_exposure,,recent_medication_exposure_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,targeted_followup,17,redness,redness,SKIN-010,Redness,Is the rash red?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,redness,,redness_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,targeted_followup,18,warmth,warmth,SKIN-011,Warmth,Does it feel warm?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,warmth,,warmth_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,targeted_followup,19,discharge,discharge,SKIN-009,Discharge,Any discharge or pus from it?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,discharge,,discharge_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,targeted_followup,20,recent_illness,recent_illness,CTX-015,Recent illness,Have you had a recent illness before the rash started?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_illness,,recent_illness_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,targeted_followup,21,contact_exposure,contact_exposure,CTX-020,Contact exposure,"Was there recent contact with a new soap, cream, plant, chemical, fabric, or other exposure?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:contact_exposure,contact_exposure,,contact_exposure_details,,FIELD_ALREADY_CAPTURED,
rash,Rash,rash.json,final_closeout,22,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
seizure,Seizure,seizure.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the seizure happen?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,core_characterization,2,duration,duration,EVENT-002,Duration,About how long did it last?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,core_characterization,3,seizure,seizure,NEU-008,Seizures,Did you have a seizure or seizure-like event?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:seizure,seizure,,seizure_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,core_characterization,4,witnessed_seizure_activity,witnessed_seizure_activity,NEURO-019,Witnessed seizure activity,Did anyone witness seizure-like activity?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,witnessed_seizure_activity,,witnessed_seizure_activity_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,high_priority_followup,5,loss_of_consciousness,loss_of_consciousness,NEURO-001,Loss of consciousness,Did you lose consciousness during the event?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fainting,loss_of_consciousness,,loss_of_consciousness_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,high_priority_followup,6,head_injury,head_injury,TRAUMA-002,Head injury,Did you hit your head or have a head injury with the event?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,head_injury,,head_injury_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,high_priority_followup,7,fever,fever,CON-001,Fever,Any fever with or before the seizure?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,high_priority_followup,8,focal_weakness,focal_weakness,NEURO-023,Focal weakness,Any weakness on one side afterward?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,focal_weakness,,focal_weakness_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,high_priority_followup,9,pregnancy_context,pregnancy_context,GYNHX-001,Pregnancy context,Could you be pregnant?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,pregnancy_context,,pregnancy_context_details,,FIELD_ALREADY_CAPTURED|PATIENT_ELDERLY_SKIP_PREGNANCY,SEX_FEMALE_REPRODUCTIVE_AGE
seizure,Seizure,seizure.json,high_priority_followup,10,known_epilepsy,known_epilepsy,PMH-025,Known epilepsy,Do you have a known seizure disorder or epilepsy?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,known_epilepsy,,known_epilepsy_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,high_priority_followup,11,prior_seizure_history,prior_seizure_history,PMH-026,Prior seizure history,Has this happened before?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,prior_seizure_history,,prior_seizure_history_details,,FIELD_ALREADY_CAPTURED,
seizure,Seizure,seizure.json,targeted_followup,12,postictal_confusion,postictal_confusion,NEURO-020,Postictal confusion,Were you confused afterward?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,postictal_confusion,,postictal_confusion_details,,FIELD_ALREADY_CAPTURED,
